date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2022-03-20 10:34:00,0.53,0.48081356,0.5,0.65999997,0.54,0.318964,0.548719,0.71,0.68,0.65,0.66,0.6564955,0.65987146,0.67,0.67,0.66,0.66,0.6345552
2022-03-20 10:35:00,0.5,0.5,0.5,0.53,0.51,0.2839206,0.5511742,0.77,0.73,0.67,0.68,0.7107747,0.6986916,0.7,0.7,0.68,0.69,0.67178303
2022-03-20 10:36:00,0.51,0.5,0.5,0.49,0.51,0.2984199,0.54596007,0.74,0.71999997,0.67,0.68,0.7186299,0.7,0.7,0.69,0.7,0.68,0.6774515
2022-03-20 10:37:00,0.51,0.5,0.5,0.62,0.47,0.28310865,0.5346065,0.72,0.73,0.67,0.68,0.69613403,0.71,0.7,0.7,0.68,0.69,0.6211422
2022-03-20 10:38:00,0.52,0.5,0.5,0.49,0.51,0.30635455,0.6,0.72,0.71999997,0.67,0.68,0.70054966,0.7,0.7,0.7,0.67,0.68,0.67
2022-03-20 10:39:00,0.5,0.5,0.5,0.49,0.51,0.29103106,0.59,0.73,0.74,0.68,0.69,0.7061171,0.71,0.71,0.71000004,0.68,0.7,0.68
2022-03-20 10:40:00,0.47,0.5,0.5,0.53,0.51,0.29207954,0.61,0.7,0.73,0.67,0.68,0.6891359,0.71,0.7,0.7,0.71,0.69,0.68
2022-03-20 10:41:00,0.48,0.5,0.5,0.53,0.51,0.3047624,0.58,0.7,0.71,0.66,0.67,0.67907274,0.7,0.69,0.69,0.67,0.67,0.67
2022-03-20 10:42:00,0.5,0.5,0.5,0.53,0.54,0.31201676,0.59,0.71,0.71,0.66,0.67,0.6891004,0.69,0.69,0.69,0.66,0.67,0.68
2022-03-20 10:43:00,0.49,0.5,0.5,0.49,0.51,0.317214,0.57,0.65000004,0.71,0.66,0.67,0.67583865,0.7,0.7,0.7,0.66,0.68,0.68
2022-03-20 10:44:00,0.51,0.5,0.493716,0.49,0.51,0.30144158,0.6,0.73,0.73,0.67,0.68,0.7025957,0.7,0.69621134,0.7,0.67,0.68,0.68
2022-03-20 10:45:00,0.51,0.5,0.4945256,0.49,0.51,0.29016724,0.6,0.74,0.74,0.67,0.68,0.7161097,0.71,0.7044343,0.71000004,0.71,0.69,0.68
2022-03-20 10:46:00,0.51,0.5,0.47808775,0.53,0.51,0.2992818,0.59,0.68,0.71999997,0.66,0.68,0.6994136,0.7,0.70802104,0.7,0.69,0.68,0.68
2022-03-20 10:47:00,0.5,0.5,0.4936817,0.49,0.51,0.3058409,0.59,0.67,0.73,0.67,0.68,0.69453746,0.71,0.69073045,0.71000004,0.68,0.69,0.68
2022-03-20 10:48:00,0.54,0.5,0.48994806,0.49,0.51,0.31475186,0.63,0.65000004,0.74,0.67,0.68,0.70467335,0.71,0.6956044,0.71000004,0.68,0.69,0.69
2022-03-20 10:49:00,0.5,0.5,0.4958851,0.49,0.47,0.3169347,0.58,0.67,0.7,0.65,0.67,0.66869116,0.7,0.66255,0.69,0.67,0.67,0.67
2022-03-20 10:50:00,0.49,0.5,0.4962492,0.49,0.51,0.35,0.56,0.57,0.68,0.64,0.65000004,0.6470751,0.68,0.6540845,0.67,0.66,0.65,0.67
2022-03-20 10:51:00,0.51,0.5,0.5048108,0.49,0.51,0.36,0.59,0.64,0.65999997,0.62,0.64,0.64690334,0.67,0.65008545,0.63825583,0.65000004,0.64,0.66
2022-03-20 10:52:00,0.52,0.5,0.5015435,0.49,0.47,0.35,0.59,0.62,0.67,0.63,0.65000004,0.63815653,0.67,0.6417766,0.63492185,0.64,0.65,0.67
2022-03-20 10:53:00,0.51,0.5,0.48130608,0.53,0.51,0.36,0.59,0.65000004,0.65999997,0.63,0.65000004,0.6548673,0.67,0.6708527,0.67,0.64,0.64,0.66
2022-03-20 10:54:00,0.53,0.5,0.49652344,0.49,0.54,0.37,0.58,0.63,0.65,0.63,0.64,0.64545107,0.6391524,0.64421105,0.66,0.63,0.64,0.66
2022-03-20 10:55:00,0.49,0.5,0.4969608,0.49,0.54,0.37,0.56,0.61,0.65,0.63,0.64,0.63342035,0.6233694,0.64640164,0.66,0.63,0.63,0.66
2022-03-20 10:56:00,0.52,0.5,0.49751404,0.49,0.51,0.36,0.58,0.59,0.65,0.63,0.64,0.64601994,0.63598955,0.64449584,0.66,0.66,0.64,0.66
2022-03-20 10:57:00,0.51,0.5,0.4924382,0.49857664,0.51,0.37,0.56,0.62,0.64,0.63,0.63,0.63765943,0.62688273,0.64601886,0.65000004,0.63,0.63,0.65
2022-03-20 10:58:00,0.51,0.5,0.493934,0.49862564,0.51,0.37,0.59,0.63,0.64,0.63,0.64,0.64411205,0.6315287,0.6479051,0.66,0.64,0.63,0.65
2022-03-20 10:59:00,0.5,0.5,0.49613267,0.49,0.54,0.37,0.57,0.62,0.64,0.63,0.64,0.6361333,0.6250148,0.64437944,0.66,0.63,0.63,0.65
2022-03-20 11:00:00,0.48,0.5,0.5099781,0.49,0.51,0.38,0.59,0.55,0.63,0.62,0.63,0.6149138,0.6128298,0.64,0.65000004,0.62,0.62,0.65
2022-03-20 11:01:00,0.53,0.5,0.4938868,0.53,0.51,0.38,0.59,0.61,0.62,0.63,0.63,0.6341497,0.6339267,0.64,0.64,0.62,0.63,0.64
2022-03-20 11:02:00,0.51,0.5,0.5,0.49,0.51,0.37,0.58,0.64,0.63,0.63,0.63,0.63446814,0.63,0.63,0.64,0.64,0.63,0.64
2022-03-20 11:03:00,0.51,0.5,0.5,0.49,0.47,0.39,0.55,0.6,0.61,0.62,0.63,0.5993848,0.62,0.62,0.63,0.61,0.62,0.63
2022-03-20 11:04:00,0.59,0.5,0.5,0.49,0.51,0.4,0.56,0.58,0.59,0.61,0.61,0.61,0.61,0.61,0.62,0.6,0.6,0.62
2022-03-20 11:05:00,0.65,0.5,0.5,0.49,0.47,0.41,0.59,0.6,0.58,0.6,0.6,0.6,0.6,0.6,0.61,0.59000003,0.59,0.61
2022-03-20 11:06:00,0.61,0.5,0.5,0.49146143,0.51,0.42,0.57,0.62,0.56,0.59,0.59,0.59,0.59,0.59000003,0.59,0.58,0.58,0.6
2022-03-20 11:07:00,0.63,0.5,0.5,0.49288145,0.51,0.42,0.62,0.58,0.57,0.6,0.6,0.6,0.59,0.6,0.6,0.59000003,0.59,0.61
2022-03-20 11:08:00,0.62,0.5,0.5,0.49145964,0.51,0.41,0.59,0.53,0.57,0.6,0.6,0.6,0.59,0.6,0.6,0.62,0.59,0.61
2022-03-20 11:09:00,0.61,0.5,0.5,0.49480167,0.51,0.42,0.6,0.56,0.55,0.6,0.57542014,0.59,0.58,0.59000003,0.59,0.58,0.58,0.6
2022-03-20 11:10:00,0.62,0.5,0.5,0.49450526,0.51,0.42,0.6,0.61,0.55,0.6,0.5713059,0.59,0.58,0.59000003,0.59,0.59000003,0.58,0.6
2022-03-20 11:11:00,0.59,0.5,0.5,0.49392557,0.51,0.44,0.62,0.56,0.55,0.59,0.5782299,0.58,0.57,0.58,0.59,0.58,0.57,0.59
2022-03-20 11:12:00,0.5,0.5,0.5111319,0.49576706,0.51,0.34,0.71,0.67,0.63,0.66,0.62855417,0.57,0.58,0.57,0.55,0.63,0.67,0.59
2022-03-20 11:13:00,0.5,0.5,0.50887245,0.4960194,0.51,0.38,0.71999997,0.56154096,0.58,0.62,0.59342194,0.54,0.55,0.54,0.53,0.59000003,0.62,0.56
2022-03-20 11:14:00,0.5,0.5,0.5066025,0.4928996,0.49,0.41,0.71,0.5375833,0.54,0.6,0.5732323,0.56153226,0.54,0.53,0.51,0.58,0.59,0.54
2022-03-20 11:15:00,0.5,0.5,0.505818,0.49109483,0.49,0.49,0.64,0.48954335,0.47,0.55,0.524388,0.50487393,0.5,0.49,0.48,0.52,0.521568,0.51
2022-03-20 11:16:00,0.49,0.5,0.5033783,0.4927234,0.49,0.51,0.66,0.47786844,0.45,0.53,0.5077015,0.49056506,0.48,0.47,0.46,0.49,0.5051762,0.49
2022-03-20 11:17:00,0.5,0.5,0.50560606,0.49319258,0.49,0.54,0.64,0.451052,0.43,0.5,0.4843604,0.46508405,0.46,0.45,0.44,0.47,0.48043174,0.47
2022-03-20 11:18:00,0.49,0.5,0.5033516,0.4943985,0.49,0.55,0.64,0.44826108,0.42,0.47150105,0.4625666,0.4535865,0.44,0.44,0.43,0.44,0.47265932,0.46
2022-03-20 11:19:00,0.49,0.5,0.5075565,0.4936905,0.51,0.57,0.6,0.4317803,0.38,0.4480079,0.4331362,0.42000002,0.42,0.42,0.41,0.43,0.45158547,0.44
2022-03-20 11:20:00,0.5,0.5,0.50922394,0.4977787,0.51,0.6,0.63,0.40857363,0.37,0.4244774,0.41400617,0.4,0.4,0.4,0.39,0.41,0.4331407,0.42000002
2022-03-20 11:21:00,0.49,0.5,0.5026493,0.49,0.49,0.61,0.54,0.38387337,0.35,0.41,0.40541545,0.38,0.39000002,0.38,0.38,0.39000002,0.39000002,0.4
2022-03-20 11:22:00,0.49,0.5,0.5,0.49,0.49,0.64,0.49,0.3665048,0.32,0.38,0.38,0.36,0.35999998,0.36,0.35,0.38,0.36,0.37
2022-03-20 11:23:00,0.5,0.5,0.5,0.49,0.51,0.65,0.49,0.35397324,0.32,0.37,0.37,0.35,0.35,0.35000002,0.35,0.36,0.35,0.35999998
2022-03-20 11:24:00,0.49,0.5,0.5,0.49,0.54,0.69,0.43,0.34488285,0.29,0.34,0.34,0.32000002,0.32999998,0.32000002,0.32,0.32000002,0.32000002,0.34
2022-03-20 11:25:00,0.49,0.5,0.5,0.49,0.51,0.7,0.46,0.3292665,0.27999997,0.32999998,0.33,0.31,0.32,0.31,0.31,0.32000002,0.31,0.32999998
2022-03-20 11:26:00,0.49,0.5,0.5,0.49,0.49,0.72,0.4,0.3028565,0.27999997,0.29999998,0.3,0.3,0.29999998,0.3,0.3,0.29000002,0.28,0.3
2022-03-20 11:27:00,0.49,0.5,0.5,0.49,0.46,0.73,0.35999998,0.31,0.27,0.28,0.29,0.29,0.28,0.29,0.29000002,0.28,0.27,0.29
2022-03-20 11:28:00,0.49,0.5,0.5,0.49,0.49,0.74,0.35999998,0.26000002,0.27,0.27,0.27,0.27,0.27,0.27,0.28,0.27,0.26000002,0.28
2022-03-20 11:29:00,0.5038432,0.5,0.5,0.49,0.49,0.74,0.37,0.24999999,0.25,0.26,0.27,0.27,0.27,0.27,0.26999998,0.27,0.26000002,0.26999998
2022-03-20 11:30:00,0.50218904,0.5,0.5,0.49,0.49,0.76,0.29000002,0.24999999,0.22999999,0.24000001,0.25,0.25,0.25,0.24999999,0.25,0.25000003,0.24000001,0.25
2022-03-20 11:31:00,0.50217015,0.5,0.5,0.49,0.46,0.77,0.31,0.23032899,0.22,0.24000001,0.24000001,0.24000001,0.23999998,0.24000001,0.25,0.24,0.24000001,0.25
2022-03-20 11:32:00,0.5014967,0.5,0.5,0.49,0.49,0.77,0.24999999,0.22856246,0.21000001,0.22999999,0.23000002,0.24000001,0.23999998,0.24000001,0.24000001,0.23,0.22999999,0.24
2022-03-20 11:33:00,0.5009462,0.5,0.5,0.49,0.49,0.78000003,0.26,0.22217463,0.21000001,0.22,0.22,0.22999999,0.23000002,0.22999999,0.24174991,0.23,0.22,0.23
2022-03-20 11:34:00,0.49920705,0.5,0.5,0.49,0.46,0.78000003,0.24,0.20818989,0.21000001,0.20999998,0.21000001,0.22,0.22,0.22,0.2239035,0.21999998,0.22,0.22000001
2022-03-20 11:35:00,0.49977124,0.5,0.5,0.49,0.49,0.79,0.24999999,0.2147551,0.21000001,0.20999998,0.21000001,0.22,0.22,0.22,0.23190442,0.21999998,0.22,0.22000001
2022-03-20 11:36:00,0.49836656,0.5,0.5,0.49,0.49,0.8,0.23,0.2033002,0.21000001,0.19,0.20000002,0.20999998,0.20000002,0.20999998,0.21000001,0.21000002,0.21000001,0.21
2022-03-20 11:37:00,0.49527183,0.5,0.5,0.49,0.46,0.8,0.19000001,0.17999999,0.21000001,0.19,0.19,0.20000002,0.20000002,0.19999999,0.21000001,0.2,0.19999999,0.2
2022-03-20 11:38:00,0.4954476,0.5,0.5,0.49,0.46,0.8,0.2,0.21,0.21000001,0.19,0.19,0.20000002,0.20000002,0.19999999,0.21000001,0.2,0.19999999,0.2
2022-03-20 11:39:00,0.49695256,0.5,0.5,0.49,0.49,0.81,0.21999998,0.2,0.21000001,0.18,0.19,0.20000002,0.19,0.19999999,0.19999999,0.18999998,0.19999999,0.2
2022-03-20 11:40:00,0.49561104,0.5,0.5,0.49,0.49,0.82,0.2,0.24,0.21000001,0.16999999,0.18,0.19,0.18,0.19,0.19,0.17999999,0.19,0.19000001
2022-03-20 11:41:00,0.49389258,0.5,0.5,0.49,0.49,0.82,0.14,0.2,0.21000001,0.16999999,0.17000002,0.18,0.18,0.18,0.18,0.17999999,0.17999998,0.17999999
2022-03-20 11:42:00,0.49369186,0.5,0.5,0.49,0.49,0.83,0.14999999,0.16000001,0.21000001,0.16,0.16,0.16999999,0.16999999,0.16999999,0.18182966,0.17,0.17999998,0.17
2022-03-20 11:43:00,0.49299484,0.5,0.5,0.49,0.46,0.83,0.12,0.18999998,0.21000001,0.14999998,0.16,0.16999999,0.16999999,0.16999999,0.15930668,0.1414933,0.16999999,0.17
2022-03-20 11:44:00,0.49362543,0.5,0.5,0.49,0.46,0.83,0.14,0.17,0.21000001,0.14999998,0.16,0.16999999,0.16999999,0.16999999,0.1581864,0.14406414,0.16999999,0.17
2022-03-20 11:45:00,0.49436763,0.5,0.5,0.51,0.49,0.8491158,0.12,0.17999999,0.21000001,0.14999998,0.15,0.16999999,0.16,0.16999999,0.1539284,0.12097947,0.14053208,0.16000001
2022-03-20 11:46:00,0.4921032,0.5,0.5,0.49,0.46,0.8381611,0.12,0.18999998,0.1884802,0.13999999,0.15,0.16,0.16,0.16,0.14615321,0.12260924,0.15612522,0.16000001
2022-03-20 11:47:00,0.49648586,0.5,0.5,0.49,0.49,0.8492988,0.089999996,0.17999999,0.18807262,0.13999999,0.14000002,0.16,0.15,0.16,0.14766175,0.11455341,0.1460073,0.14999999
2022-03-20 11:48:00,0.48,0.5,0.5,0.49,0.49,0.8491682,0.10000002,0.17,0.19455886,0.13999999,0.14000002,0.16,0.15,0.16,0.1486477,0.12995179,0.15868455,0.14999999
2022-03-20 11:49:00,0.48,0.5,0.50976574,0.51,0.4924885,0.85414726,0.10000002,0.14999999,0.19194719,0.13,0.14000002,0.15,0.15,0.14999998,0.13634813,0.12116726,0.14907295,0.14999999
2022-03-20 11:50:00,0.48,0.5,0.49723297,0.49,0.4938637,0.85,0.089999996,0.14999999,0.17738399,0.13,0.14000002,0.15,0.15,0.14999998,0.13568512,0.13270833,0.14999998,0.14999999
2022-03-20 11:51:00,0.48,0.5,0.50114536,0.55,0.48982865,0.85,0.2400261,0.17,0.16858464,0.13,0.13,0.13999999,0.14000002,0.14000002,0.1081143,0.15181248,0.14999998,0.14999999
2022-03-20 11:52:00,0.48,0.5,0.5023613,0.51,0.49485603,0.85,0.24690948,0.17,0.16247109,0.13,0.13,0.13999999,0.14000002,0.14000002,0.11472809,0.1623037,0.14999998,0.14
2022-03-20 11:53:00,0.48,0.5,0.49339923,0.49,0.4975865,0.86,0.28695852,0.13000001,0.17000002,0.12000001,0.13,0.13999999,0.14000002,0.14000002,0.12611482,0.17498721,0.14999998,0.14
2022-03-20 11:54:00,0.48,0.5,0.49415967,0.49,0.49742568,0.86,0.2848162,0.14999999,0.18,0.12000001,0.13,0.13999999,0.14000002,0.14000002,0.12746015,0.1743405,0.14999998,0.14
2022-03-20 11:55:00,0.48,0.5,0.49323508,0.49,0.4964735,0.86,0.28470466,0.14999999,0.17000002,0.12000001,0.120000005,0.13,0.13000003,0.13,0.121491164,0.17107575,0.13999999,0.13000001
2022-03-20 11:56:00,0.48,0.5,0.49248576,0.49,0.49645823,0.86,0.2853871,0.14,0.16,0.12000001,0.120000005,0.13999999,0.13000003,0.14000002,0.1228365,0.17129229,0.13999999,0.13000001
2022-03-20 11:57:00,0.48,0.5,0.4897522,0.49,0.49,0.86,0.29537925,0.16000001,0.15,0.12000001,0.120000005,0.13,0.13000003,0.13,0.12643996,0.17260288,0.13999999,0.13000001
2022-03-20 11:58:00,0.48,0.5,0.489115,0.49,0.49,0.87,0.29330957,0.14999999,0.14000002,0.12000001,0.120000005,0.13,0.13000003,0.13,0.12464017,0.1702183,0.13999999,0.13000001
2022-03-20 11:59:00,0.48,0.5,0.4911681,0.49,0.46,0.87,0.29645526,0.13000001,0.15,0.10999999,0.110000014,0.13,0.120000005,0.13,0.13,0.16570501,0.13999999,0.11999998
2022-03-20 12:00:00,0.48,0.5,0.4916801,0.49,0.51,0.87,0.28775546,0.13000001,0.15,0.12000001,0.1532349,0.13,0.13000003,0.13,0.13,0.19272177,0.13999999,0.13000001
2022-03-20 12:01:00,0.4965644,0.5,0.47811285,0.49,0.46,0.87,0.27398616,0.14,0.15,0.10999999,0.15652966,0.13,0.13000003,0.13,0.13,0.15406461,0.13999999,0.11999998
2022-03-20 12:02:00,0.49228963,0.5,0.48395953,0.49,0.4921668,0.87,0.26997614,0.11,0.15,0.10999999,0.14907894,0.120000005,0.120000005,0.120000005,0.13,0.11999999,0.13,0.11999998
2022-03-20 12:03:00,0.49168622,0.5,0.4847962,0.49,0.4921797,0.87,0.2657853,0.11,0.15,0.10999999,0.14808285,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13,0.11999998
2022-03-20 12:04:00,0.48715878,0.5,0.49949518,0.49,0.49278483,0.87,0.030000022,0.17999999,0.14000002,0.10999999,0.09990585,0.13,0.120000005,0.13,0.13,0.11999999,0.13,0.11999998
2022-03-20 12:05:00,0.48716226,0.5,0.49940705,0.49,0.4933695,0.87,0.05,0.16000001,0.15,0.10999999,0.09941903,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13,0.11999998
2022-03-20 12:06:00,0.48727223,0.5,0.49744797,0.49,0.49083823,0.87,0.030000022,0.13000001,0.15,0.10999999,0.10767454,0.13,0.120000005,0.12486625,0.13,0.11999999,0.13,0.11999998
2022-03-20 12:07:00,0.48648024,0.5,0.50065744,0.49,0.49335364,0.87,0.01000001,0.11999999,0.14000002,0.10999999,0.110000014,0.13,0.120000005,0.12594363,0.13,0.11999999,0.13,0.11999998
2022-03-20 12:08:00,0.48838204,0.5,0.50803894,0.49,0.49439344,0.87,0.01000001,0.13160293,0.15,0.10999999,0.110000014,0.120000005,0.120000005,0.13365138,0.13,0.11999999,0.13,0.11999998
2022-03-20 12:09:00,0.48688033,0.5,0.51123154,0.49,0.49435407,0.87,0.05999999,0.13063149,0.14000002,0.10999999,0.110000014,0.13,0.120000005,0.12755561,0.13,0.11999999,0.13,0.11999998
2022-03-20 12:10:00,0.48854476,0.5,0.5,0.49,0.49403343,0.87,0.04000001,0.1363474,0.15,0.12000001,0.120000005,0.13,0.13000003,0.14320326,0.14732906,0.11999999,0.13999999,0.11999998
2022-03-20 12:11:00,0.48853657,0.5,0.5,0.49,0.49417087,0.87,0.05999999,0.13649313,0.15,0.12000001,0.120000005,0.13,0.13000003,0.14233586,0.14732182,0.11999999,0.13999999,0.11999998
2022-03-20 12:12:00,0.48971513,0.5,0.5,0.49,0.4931048,0.86,0.05999999,0.13775031,0.16,0.12000001,0.120000005,0.13,0.13000003,0.13,0.1389642,0.12999998,0.13999999,0.13000001
2022-03-20 12:13:00,0.4897834,0.5,0.5,0.49,0.49291945,0.87,0.05999999,0.13766916,0.15,0.12000001,0.120000005,0.13,0.13000003,0.13,0.13944605,0.12999998,0.13999999,0.13000001
2022-03-20 12:14:00,0.4903929,0.5,0.5,0.49,0.49439025,0.86,0.11000001,0.13858305,0.15,0.12000001,0.120000005,0.13,0.13000003,0.13,0.14504313,0.12999998,0.1229989,0.13000001
2022-03-20 12:15:00,0.49078563,0.5,0.5,0.49,0.49387926,0.86,0.10000002,0.14352708,0.15,0.13,0.13,0.13999999,0.13000003,0.14000002,0.14483431,0.14,0.13999999,0.13000001
2022-03-20 12:16:00,0.48,0.5,0.5,0.49971613,0.46,0.85,0.12999998,0.15323187,0.19,0.13999999,0.14000002,0.15,0.14000002,0.14999998,0.12676644,0.1288547,0.14999998,0.14
2022-03-20 12:17:00,0.48,0.5,0.5,0.49970016,0.46,0.85,0.12,0.1534505,0.18,0.13999999,0.14000002,0.15,0.15,0.14999998,0.12747678,0.12893422,0.14999998,0.14
2022-03-20 12:18:00,0.48,0.5,0.5,0.49955207,0.49,0.85,0.12,0.16447018,0.19999999,0.13999999,0.14000002,0.15,0.15,0.14999998,0.14165863,0.13518627,0.14999998,0.14999999
2022-03-20 12:19:00,0.49282795,0.5,0.5,0.5078837,0.46,0.85,0.14999999,0.15340261,0.19,0.14999998,0.15,0.16,0.16,0.16,0.13816747,0.13543455,0.16,0.14999999
2022-03-20 12:20:00,0.49688563,0.5,0.5,0.49,0.46,0.84000003,0.2,0.16630779,0.21000001,0.16,0.16,0.16,0.16,0.16,0.1561588,0.15080754,0.16,0.16000001
2022-03-20 12:21:00,0.49873346,0.5,0.5,0.49,0.49,0.83,0.24,0.18241377,0.21000001,0.16999999,0.17000002,0.16999999,0.16999999,0.16999999,0.17605034,0.16457064,0.16999999,0.17
2022-03-20 12:22:00,0.49851972,0.5,0.5,0.49,0.49,0.83,0.24999999,0.18488361,0.21000001,0.16999999,0.17000002,0.18,0.16999999,0.18,0.17839998,0.16806205,0.16999999,0.17
2022-03-20 12:23:00,0.4966478,0.5,0.5,0.51,0.49331832,0.82,0.3,0.16000001,0.21000001,0.18,0.18,0.18,0.18,0.18,0.16376024,0.17463689,0.17999998,0.17999999
2022-03-20 12:24:00,0.49799523,0.5,0.5,0.51,0.49449766,0.81,0.24999999,0.17999999,0.21000001,0.19,0.19,0.19,0.19,0.19,0.17629811,0.17410548,0.19,0.19000001
2022-03-20 12:25:00,0.49902385,0.5,0.5,0.49,0.49646455,0.81,0.3,0.17999999,0.21000001,0.19999999,0.20000002,0.20000002,0.20000002,0.19999999,0.19386965,0.19816981,0.19,0.19000001
2022-03-20 12:26:00,0.500274,0.5,0.5,0.49,0.49436405,0.80480224,0.3,0.21,0.21000001,0.20999998,0.21000001,0.20999998,0.21000001,0.20999998,0.20166418,0.20026492,0.19999999,0.2
2022-03-20 12:27:00,0.49767268,0.5,0.5146211,1.0,0.545274,0.79,0.37,0.21,0.21000001,0.22,0.22,0.22,0.22,0.22,0.3510311,0.32638955,0.21000001,0.23
2022-03-20 12:28:00,0.5001325,0.5,0.48124227,0.52,0.49668652,0.78000003,0.35999998,0.23,0.21000001,0.24000001,0.24000001,0.22999999,0.23999998,0.22999999,0.212841,0.21975009,0.22999999,0.23
2022-03-20 12:29:00,0.50270987,0.5,0.5,0.53,0.4949012,0.77,0.35,0.24,0.21000001,0.25,0.25,0.24000001,0.23999998,0.24000001,0.22039893,0.2240806,0.22999999,0.24
2022-03-20 12:30:00,0.5029281,0.5,0.5,0.52,0.49811453,0.76,0.38,0.26000002,0.24000001,0.27,0.26,0.25,0.26,0.24999999,0.25,0.25170618,0.25,0.25
2022-03-20 12:31:00,0.5031161,0.5,0.5,0.49,0.49,0.75,0.38,0.24999999,0.25,0.28,0.27,0.26000002,0.27,0.26000002,0.27815902,0.27,0.25,0.26
2022-03-20 12:32:00,0.5024145,0.5,0.5,0.49,0.51,0.74,0.37,0.24999999,0.26000002,0.29,0.28,0.27,0.27,0.27,0.2934607,0.27,0.26000002,0.26999998
2022-03-20 12:33:00,0.48,0.5,0.5,0.49,0.51,0.73,0.41,0.32,0.27,0.29999998,0.3,0.29,0.29,0.29,0.32554436,0.28,0.27,0.28
2022-03-20 12:34:00,0.48,0.5,0.5,0.55,0.51,0.72,0.44,0.3,0.27999997,0.31,0.31,0.3,0.29999998,0.3,0.32748926,0.29000002,0.311563,0.3
2022-03-20 12:35:00,0.48,0.5,0.5,0.49,0.49,0.71,0.47,0.29000002,0.27999997,0.32,0.32000002,0.31,0.31,0.31,0.33351204,0.31,0.31552196,0.3
2022-03-20 12:36:00,0.48,0.5,0.5,0.49,0.46,0.7,0.45,0.3,0.3055386,0.3322158,0.34,0.32000002,0.32,0.32000002,0.32,0.32000002,0.34071448,0.32
2022-03-20 12:37:00,0.48,0.5,0.5,0.52,0.46,0.7,0.45,0.29000002,0.3087748,0.32254764,0.33,0.32000002,0.32,0.32000002,0.31,0.31,0.33925208,0.32
2022-03-20 12:38:00,0.48,0.5,0.5,0.49,0.46,0.68,0.48,0.31,0.318042,0.35133725,0.35,0.33,0.34,0.33,0.33,0.33,0.35809028,0.34
2022-03-20 12:39:00,0.48,0.5,0.5,0.4910947,0.49,0.67,0.5,0.36,0.33357075,0.35284278,0.36,0.35,0.35,0.35000002,0.35,0.35,0.37675944,0.37892967
2022-03-20 12:40:00,0.48,0.5,0.5,0.49,0.46,0.66,0.52,0.38,0.34223038,0.3695191,0.38,0.36,0.35999998,0.36,0.36,0.36,0.38703465,0.38656494
2022-03-20 12:41:00,0.48,0.5,0.5,0.51,0.49,0.65,0.57,0.34,0.34701142,0.3779414,0.38,0.36,0.37,0.36,0.36,0.36,0.4001012,0.39547879
2022-03-20 12:42:00,0.48,0.5,0.5,0.49,0.46,0.65,0.53,0.35,0.34856588,0.3816912,0.39000002,0.37,0.37,0.37,0.37,0.38,0.39586017,0.3973489
2022-03-20 12:43:00,0.48,0.5,0.5,0.49,0.49,0.63,0.55,0.36,0.36166722,0.41117182,0.4,0.38,0.39000002,0.38,0.38,0.38,0.41118363,0.39
2022-03-20 12:44:00,0.49,0.5,0.5,0.51,0.49,0.63,0.54,0.36,0.35763752,0.39183423,0.4,0.38,0.39000002,0.3911249,0.38,0.39000002,0.40711683,0.39
2022-03-20 12:45:00,0.48,0.5,0.5,0.55,0.54,0.61,0.57,0.44,0.3892287,0.4204469,0.42,0.4,0.41,0.41570425,0.4,0.4,0.44065717,0.41
2022-03-20 12:46:00,0.48,0.5,0.5,0.49,0.49,0.61,0.55,0.38,0.37731683,0.41496882,0.42,0.4,0.41,0.41242737,0.4,0.4,0.42792258,0.41
2022-03-20 12:47:00,0.49,0.5,0.5,0.49,0.46,0.6,0.51,0.38,0.3711037,0.40826634,0.43,0.41,0.41,0.41168857,0.4166308,0.42000002,0.41785094,0.41
2022-03-20 12:48:00,0.48,0.5,0.5,0.49,0.49,0.61,0.55,0.39000002,0.37217483,0.4175568,0.42,0.4,0.41,0.41775993,0.42723185,0.4,0.4301845,0.41
2022-03-20 12:49:00,0.48,0.5,0.5,0.49,0.46,0.59,0.55,0.45,0.3943782,0.45,0.44,0.42000002,0.42,0.43184027,0.4442141,0.41,0.44048506,0.42000002
2022-03-20 12:50:00,0.48,0.5,0.5,0.49,0.46,0.59,0.55,0.43,0.3965495,0.45,0.44,0.42000002,0.43,0.4328379,0.4455221,0.42000002,0.4429235,0.43
2022-03-20 12:51:00,0.49,0.5,0.5,0.49,0.46,0.58,0.58,0.44,0.40289614,0.46,0.45,0.43,0.44,0.4409618,0.45206508,0.44,0.45178178,0.44
2022-03-20 12:52:00,0.48,0.5,0.5,0.49,0.46,0.57,0.57,0.45,0.41974568,0.47,0.46,0.44,0.44,0.44997713,0.43,0.45,0.46474734,0.44
2022-03-20 12:53:00,0.49,0.5,0.5,0.51,0.46,0.58,0.53,0.43,0.40774226,0.46,0.45,0.43,0.44,0.44061553,0.43,0.42000002,0.4418772,0.44
2022-03-20 12:54:00,0.48,0.5,0.5,0.49,0.49,0.57,0.59,0.41,0.40745786,0.47,0.46,0.44,0.44,0.45513135,0.44,0.43,0.43,0.45
2022-03-20 12:55:00,0.49,0.5,0.5,0.49,0.46,0.55,0.6,0.43,0.42277852,0.49,0.48,0.46,0.46,0.46402425,0.45,0.46,0.45,0.46
